timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1654010097912,10333,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,24,https://localhost:44339/listings,,9607,utf-8,1,0,patrick,0,24
1654010099418,8865,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,23,https://localhost:44339/listings,,8121,utf-8,1,0,patrick,0,45
1654010102015,6284,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,22,https://localhost:44339/listings,,5536,utf-8,1,0,patrick,0,10
1654010101722,6690,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,21,https://localhost:44339/listings,,6017,utf-8,1,0,patrick,0,43
1654010099118,9405,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,20,https://localhost:44339/listings,,8662,utf-8,1,0,patrick,0,12
1654010099512,9123,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,19,https://localhost:44339/listings,,8443,utf-8,1,0,patrick,0,41
1654010100447,8240,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,18,https://localhost:44339/listings,,7564,utf-8,1,0,patrick,0,27
1654010101317,7420,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,17,https://localhost:44339/listings,,6799,utf-8,1,0,patrick,0,13
1654010102223,6582,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,16,https://localhost:44339/listings,,5941,utf-8,1,0,patrick,0,17
1654010100320,8491,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,15,https://localhost:44339/listings,,7867,utf-8,1,0,patrick,0,12
1654010101215,7617,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,14,https://localhost:44339/listings,,6984,utf-8,1,0,patrick,0,15
1654010098522,10327,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,13,https://localhost:44339/listings,,9728,utf-8,1,0,patrick,0,113
1654010100207,8918,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,12,https://localhost:44339/listings,,8372,utf-8,1,0,patrick,0,25
1654010101410,7914,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,11,https://localhost:44339/listings,,7214,utf-8,1,0,patrick,0,11
1654010102316,7017,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,10,https://localhost:44339/listings,,6492,utf-8,1,0,patrick,0,19
1654010098314,11025,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,9,https://localhost:44339/listings,,10292,utf-8,1,0,patrick,0,15
1654010102116,7223,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,9,https://localhost:44339/listings,,6705,utf-8,1,0,patrick,0,19
1654010101616,7723,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,9,https://localhost:44339/listings,,7158,utf-8,1,0,patrick,0,13
1654010099815,9560,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,6,https://localhost:44339/listings,,9102,utf-8,1,0,patrick,0,16
1654010101019,8370,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,5,https://localhost:44339/listings,,7930,utf-8,1,0,patrick,0,132
1654010101153,8256,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,4,https://localhost:44339/listings,,7803,utf-8,1,0,patrick,0,16
1654010101815,7746,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,7316,utf-8,1,0,patrick,0,13
1654010100908,8689,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,2,https://localhost:44339/listings,,8357,utf-8,1,0,patrick,0,13
1654010100020,9584,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,1,https://localhost:44339/listings,,9228,utf-8,1,0,patrick,0,12
